lat,long,date,time,region
8.71,125.75,28/09/2017,14:30:00,Agusan del Sur
6.68,124.67,12/12/2016,14:30:00,Sultan Kudarat
14.1561,122.8294,02/11/2024,08:00:00,Camarines Norte
10.73,122.97,01/10/2018,12:00:00,Negros Occidental
14.902,120.849,12/10/2019,13:52:00,Bulacan
9.97,122.62,04/05/2013,13:29:00,Negros Occidental
7.7631,125.005,28/07/2012,14:32:00,Bukidnon
16.0167,120.2333,22/09/2024,13:30:00,Pangasinan
14.43,120.9,15/06/2018,16:25:00,Cavite
14.7094,121.1,07/06/2022,14:13:00,Metro Manila
11.78,124.88,07/11/2023,05:00:00,Samar
13.95,121.32,11/04/2017,15:00:00,Quezon
14.32,121.05,21/05/2011,10:00:00,Cavite
6.27,125.28,23/02/2015,07:30:00,Sarangani
12.6697,123.8758,21/02/2017,10:49:00,Sorsogon
7.23,124.25,21/11/2020,05:00:00,Maguindanao del Norte
9.65,123.85,02/10/2011,05:00:00,Bohol
14.68,120.53,11/07/2015,05:00:00,Bataan
8.2386,122.9986,11/02/2013,04:15:00,Zamboanga del Norte
14.95,120.97,01/09/2010,16:30:00,Bulacan
15.6681,120.5789,07/05/2018,09:00:00,Tarlac
7.3744,124.2686,23/01/2012,20:00:00,Maguindanao del Norte
10.12,123.27,02/11/2021,17:00:00,Negros Oriental
6.83,125.42,09/07/2021,18:43:00,Davao del Sur
14.48,120.9,01/08/2013,21:20:00,Cavite
16.02,120.37,27/05/2022,13:30:00,Pangasinan
6.65,122.13,17/02/2022,03:00:00,Basilan
5.976,121.1087,21/05/2022,18:00:00,Sulu
14.3984,121.0364,04/11/2017,01:00:00,Metro Manila
16.1553,119.9808,21/05/2017,06:00:00,Pangasinan
8.2133,126.3161,07/05/2016,13:00:00,Surigao del Sur
14.5642,120.9913,28/03/2012,09:20:00,Metro Manila
13.5542,123.2753,14/09/2019,10:55:00,Camarines Sur
10.6931,122.4736,01/02/2017,17:30:00,Iloilo
6.95,124.88,02/11/2014,15:00:00,North Cotabato
12.4994,124.6328,24/02/2010,20:00:00,Northern Samar
6.63,124.6,15/08/2019,14:30:00,Sultan Kudarat
10.83,123.5,25/10/2017,07:00:00,Negros Occidental
13.93,120.73,28/03/2013,10:00:00,Batangas
10.47,123.78,08/01/2014,11:00:00,Cebu
13.884,122.2604,05/05/2020,05:52:00,Quezon
15.6069,120.5986,17/11/2015,16:00:00,Tarlac
7.8239,126.0536,16/11/2017,19:00:00,Davao de Oro
11.25,124.0,09/02/2017,08:24:00,Cebu
13.881,120.9127,08/09/2018,00:00:00,Batangas
6.0,120.97,27/06/2024,05:20:00,Sulu
6.22,124.2,26/01/2011,10:56:00,Sultan Kudarat
12.8428,120.775,25/10/2019,10:56:00,Occidental Mindoro
16.0031,120.4008,15/04/2014,09:41:00,Pangasinan
6.6333,124.0667,06/10/2023,11:10:00,Sultan Kudarat
13.7917,121.0085,04/02/2014,12:00:00,Batangas
7.1269,125.8975,30/11/2022,16:02:00,Davao de Oro
7.1269,125.8975,13/01/2016,10:28:00,Davao de Oro
13.0364,121.4889,28/10/2014,09:26:00,Oriental Mindoro
10.9,123.08,19/10/2015,11:00:00,Negros Occidental
7.67,126.08,06/01/2018,09:30:00,Davao de Oro
7.7822,122.5867,21/04/2012,18:20:00,Zamboanga Sibugay
6.37,124.73,28/04/2014,10:00:00,South Cotabato
13.2922,123.4856,11/01/2021,11:00:00,Albay
6.3,124.78,24/11/2022,07:30:00,South Cotabato
11.7072,122.37,20/02/2019,00:00:00,Aklan
10.27,122.85,04/05/2012,11:00:00,Negros Occidental
13.7089,123.2161,21/12/2015,11:00:00,Camarines Sur
11.1,122.63,27/10/2022,11:00:00,Iloilo
10.6,123.03,04/07/2014,21:00:00,Negros Occidental
11.02,124.0,25/10/2011,10:00:00,Cebu
17.6522,121.6914,10/10/2020,13:00:00,Cagayan
16.7056,121.6761,12/11/2012,16:00:00,Isabela
12.5125,123.3989,11/05/2011,08:00:00,Masbate
8.61,125.92,13/08/2019,23:00:00,Agusan del Sur
6.1023,125.2868,14/02/2016,07:00:00,Sarangani
6.97,125.08,02/10/2012,08:00:00,North Cotabato
17.9347,121.7733,25/07/2020,10:00:00,Cagayan
14.15,121.32,07/06/2018,09:45:00,Laguna
14.52,121.27,03/03/2017,08:00:00,Rizal
14.5094,121.0381,03/11/2018,09:48:00,Metro Manila
10.13,124.85,07/09/2024,11:00:00,Southern Leyte
16.15,120.45,10/08/2017,21:00:00,Pangasinan
13.93,120.8131,04/02/2023,00:28:00,Batangas
15.6867,120.4131,30/09/2013,04:23:00,Tarlac
16.0323,120.269,10/09/2018,18:00:00,Pangasinan
13.4083,123.375,02/10/2015,08:30:00,Camarines Sur
11.2,123.73,25/04/2019,23:00:00,Cebu
15.2522,120.8575,23/11/2020,11:00:00,Nueva Ecija
13.18,123.6,30/03/2014,10:30:00,Albay
8.67,117.62,25/09/2023,10:00:00,Palawan
14.1,120.93,21/01/2010,18:51:00,Cavite
8.6549,123.4243,02/07/2015,10:00:00,Zamboanga del Norte
14.594,121.007,01/06/2013,07:10:00,Metro Manila
7.6008,125.9656,22/09/2019,00:30:00,Davao de Oro
9.5907,123.1213,24/06/2012,14:10:00,Negros Oriental
15.7153,120.9039,27/05/2014,11:40:00,Nueva Ecija
16.3881,119.8947,29/12/2016,10:34:00,Pangasinan
10.82,119.52,14/07/2014,13:41:00,Palawan
7.3619,125.8553,10/07/2024,12:28:00,Davao de Oro
9.07,123.03,06/12/2019,12:04:00,Negros Oriental
15.3078,120.8533,20/12/2017,11:24:00,Nueva Ecija
9.73,122.92,13/07/2011,09:30:00,Negros Oriental
9.52,123.16,16/08/2013,07:06:00,Negros Oriental
10.6,123.48,04/12/2013,15:17:00,Negros Occidental
7.3606,125.7064,17/10/2022,14:47:00,Davao del Norte
10.056,124.4729,12/12/2014,15:28:00,Bohol
14.4499,120.9996,17/10/2012,14:53:00,Metro Manila
5.5462,120.8145,09/12/2018,13:53:00,Sulu
7.08,124.9,27/03/2022,12:26:00,North Cotabato
13.4347,123.5167,24/07/2022,09:36:00,Camarines Sur
11.05,122.48,21/07/2014,23:00:00,Iloilo
14.7928,120.8789,22/06/2014,12:00:00,Bulacan
7.5854,125.7052,27/08/2011,04:38:00,Davao del Norte
8.51,125.98,04/07/2021,11:40:00,Agusan del Sur
5.97,125.28,10/04/2015,13:32:00,Sarangani
10.12,123.53,09/10/2015,16:59:00,Cebu
9.12,125.53,04/04/2016,13:00:00,Agusan del Norte
8.53,124.75,24/04/2024,18:00:00,Misamis Oriental
13.8772,121.105,01/10/2016,18:30:00,Batangas
14.583,120.983,26/05/2016,21:14:00,Metro Manila
6.8,124.63,02/04/2013,19:00:00,Sultan Kudarat
6.07,121.1,13/09/2020,15:00:00,Sulu
10.35,123.07,03/05/2017,18:37:00,Negros Occidental
14.4685,121.0118,16/12/2016,22:00:00,Metro Manila
15.7874,120.2921,25/06/2021,18:40:00,Pangasinan
15.3392,120.9069,02/12/2014,12:00:00,Nueva Ecija
7.2,124.78,14/09/2019,12:00:00,North Cotabato
13.972,121.687,07/12/2012,08:30:00,Quezon
16.53,120.33,26/02/2022,12:13:00,La Union
10.95,122.63,08/01/2010,10:00:00,Iloilo
14.5619,120.5983,20/12/2021,05:50:00,Bataan
15.2742,120.5669,03/08/2018,16:00:00,Tarlac
9.88,123.6,25/12/2023,15:48:00,Cebu
14.9081,120.7156,11/06/2013,23:00:00,Pampanga
9.28,118.42,27/12/2021,17:00:00,Palawan
9.3331,122.8658,22/07/2022,18:00:00,Negros Oriental
14.83,120.5,14/09/2023,18:00:00,Bataan
14.95,120.92,18/10/2017,13:30:00,Bulacan
7.12,124.82,12/07/2010,13:30:00,North Cotabato
15.9289,120.8419,16/12/2014,13:30:00,Pangasinan
8.2319,124.6025,10/09/2016,13:30:00,Bukidnon
14.8145,120.9085,22/07/2010,13:30:00,Bulacan
12.7469,121.4881,28/08/2010,13:30:00,Oriental Mindoro
13.58,124.23,06/10/2015,09:45:00,Catanduanes
11.1583,124.9917,13/06/2012,23:30:00,Leyte
14.7425,121.6494,23/10/2010,08:00:00,Quezon
16.0439,120.4856,16/01/2010,07:08:00,Pangasinan
12.9244,123.6756,25/11/2020,20:00:00,Sorsogon
15.4239,120.9389,21/10/2023,20:00:00,Nueva Ecija
10.27,123.58,09/07/2015,20:00:00,Cebu
13.3,123.4333,13/10/2015,03:00:00,Albay
15.92,120.18,25/09/2022,12:00:00,Pangasinan
16.12,120.55,27/05/2010,12:00:00,Pangasinan
6.7167,124.5167,06/12/2020,12:00:00,Sultan Kudarat
9.7612,123.5349,09/10/2019,17:00:00,Cebu
8.75,124.78,01/08/2019,17:00:00,Misamis Oriental
8.78,117.83,17/08/2010,17:00:00,Palawan
10.83,122.72,20/05/2017,17:00:00,Iloilo
16.7787,121.6972,26/09/2020,17:00:00,Isabela
6.33,124.95,17/10/2019,17:00:00,South Cotabato
7.97,123.75,12/07/2024,17:00:00,Lanao del Norte
5.92,125.65,19/11/2010,17:00:00,Davao Occidental
13.4694,123.2775,20/02/2017,17:00:00,Camarines Sur
13.5917,122.325,21/06/2015,12:00:00,Quezon
11.57,123.13,28/08/2021,11:00:00,Iloilo
14.4839,120.9925,09/10/2017,17:00:00,Metro Manila
13.2925,123.7917,05/02/2020,17:00:00,Albay
9.75,122.4,07/07/2023,17:00:00,Negros Occidental
8.48,123.8,30/03/2017,17:00:00,Misamis Occidental
10.17,123.7,19/03/2021,11:00:00,Cebu
13.13,123.67,19/03/2021,11:00:00,Albay
11.6094,125.4361,21/08/2016,11:00:00,Eastern Samar
13.921,122.1002,27/09/2018,11:00:00,Quezon
13.9575,122.2875,13/02/2016,08:00:00,Quezon
14.48,121.3,01/01/2015,03:00:00,Rizal
5.92,120.92,21/02/2013,21:15:00,Sulu
10.2,122.87,07/10/2020,20:52:00,Negros Occidental
13.6983,123.4889,12/05/2019,08:00:00,Camarines Sur
10.12,124.28,01/11/2019,20:00:00,Bohol
14.5127,121.2385,04/11/2014,21:00:00,Rizal
14.1911,121.7308,07/04/2012,23:00:00,Quezon
14.4184,121.0385,01/06/2020,11:00:00,Metro Manila
17.27,121.8,03/04/2010,11:00:00,Isabela
10.25,123.95,15/09/2023,11:00:00,Cebu
10.775,122.5417,17/07/2017,11:00:00,Iloilo
15.5036,120.845,13/03/2023,11:00:00,Nueva Ecija
14.8,120.53,06/11/2012,17:00:00,Bataan
15.71,121.1047,15/12/2012,18:00:00,Nueva Ecija
13.8183,123.3244,31/01/2022,08:40:00,Camarines Sur
14.4656,121.0311,21/05/2010,11:00:00,Metro Manila
10.3197,119.3408,21/01/2015,02:00:00,Palawan
15.5781,120.6819,14/12/2024,02:00:00,Tarlac
7.6808,124.9953,16/02/2016,17:30:00,Bukidnon
11.9303,123.7689,23/12/2011,18:00:00,Masbate
13.8,121.03,04/07/2014,22:00:00,Batangas
15.4431,120.7289,28/01/2022,10:00:00,Tarlac
6.5339,124.5633,08/07/2013,21:30:00,Sultan Kudarat
8.97,125.41,24/10/2013,05:20:00,Agusan del Norte
18.3575,121.6372,12/09/2016,08:07:00,Cagayan
14.2,120.88,15/11/2015,08:00:00,Cavite
7.3868,124.5534,21/07/2016,21:30:00,North Cotabato
15.3611,120.9622,21/06/2021,23:49:00,Nueva Ecija
8.12,124.22,08/09/2021,08:00:00,Lanao del Norte
8.0667,123.75,17/05/2010,08:00:00,Misamis Occidental
13.7675,122.9783,21/02/2011,19:00:00,Camarines Sur
10.73,123.83,02/11/2012,09:00:00,Cebu
10.6442,122.2352,11/04/2010,03:00:00,Iloilo
15.7778,120.6608,19/06/2015,09:00:00,Nueva Ecija
14.93,120.2,29/04/2021,09:00:00,Zambales
16.48,121.15,03/11/2011,13:00:00,Nueva Vizcaya
10.8231,122.5344,06/12/2016,11:30:00,Iloilo
14.18,121.28,26/08/2016,11:30:00,Laguna
7.05,124.67,15/04/2013,19:00:00,North Cotabato
6.8969,126.0117,29/04/2016,17:00:00,Davao Oriental
15.6321,121.1448,12/06/2017,16:00:00,Nueva Ecija
10.95,122.5,22/10/2011,12:00:00,Iloilo
15.2896,120.0245,03/09/2019,12:00:00,Zambales
15.8944,120.6328,24/06/2012,09:00:00,Pangasinan
10.42,122.92,18/01/2010,06:30:00,Negros Occidental
16.88,121.58,12/02/2017,02:00:00,Isabela
8.52,124.57,13/08/2015,20:00:00,Misamis Oriental
13.2589,123.4953,14/06/2019,14:00:00,Albay
16.322,120.3647,08/02/2020,05:00:00,La Union
8.0,125.0233,10/12/2010,09:00:00,Bukidnon
12.0,120.2,20/04/2014,05:00:00,Palawan
17.12,121.62,13/09/2022,03:30:00,Isabela
5.9912,124.6257,05/03/2015,12:00:00,Sarangani
11.0,123.95,17/08/2015,13:00:00,Cebu
6.6,124.85,27/11/2010,14:30:00,Sultan Kudarat
14.9281,121.0293,24/10/2023,15:50:00,Bulacan
16.5183,121.1811,02/09/2011,15:00:00,Nueva Vizcaya
9.235,117.9967,14/10/2019,01:00:00,Palawan
10.6747,122.3776,29/05/2022,,Iloilo
14.5448,121.0671,18/05/2017,,Metro Manila
10.7433,121.9411,19/04/2012,,Antique
15.9,120.58,20/03/2015,,Pangasinan
5.87,125.0,05/09/2018,,Sarangani
14.1364,121.4165,08/09/2022,,Laguna
10.2,122.98,22/04/2019,,Negros Occidental
10.37,124.75,23/01/2021,,Leyte
14.0417,121.1583,25/05/2012,,Batangas
9.35,123.28,20/03/2024,,Negros Oriental
10.88,122.97,01/07/2018,,Negros Occidental
14.0036,121.9199,15/05/2022,,Quezon
14.5586,121.2083,17/04/2010,,Rizal
17.735,121.4553,17/12/2016,,Cagayan
15.77,119.92,08/04/2017,,Zambales
10.7883,122.0175,14/03/2023,,Antique
14.2922,122.6928,02/07/2011,,Camarines Norte
7.9178,125.3286,18/02/2020,,Bukidnon
11.13,122.5,01/02/2013,,Iloilo
15.7331,120.5725,07/07/2011,,Tarlac
6.78,125.22,27/04/2012,,Davao del Sur
9.0789,126.1986,09/08/2024,,Surigao del Sur
7.9,123.77,09/03/2017,,Lanao del Norte
13.35,122.52,08/03/2011,,Quezon
7.5386,125.7508,20/02/2024,,Davao del Norte
15.0939,120.7681,06/09/2014,,Pampanga
16.37,120.67,30/03/2015,,Benguet
13.4535,123.3654,14/12/2010,,Camarines Sur
13.88,120.93,27/02/2012,,Batangas
17.1958,120.4489,27/05/2013,,Ilocos Sur
14.3725,121.0364,31/01/2010,,Metro Manila
10.7458,125.0122,12/02/2010,,Leyte
10.88,122.48,20/09/2022,,Iloilo
15.59,120.8786,11/05/2011,,Nueva Ecija
6.83,124.88,17/09/2017,,North Cotabato
9.6018,122.4668,08/10/2010,,Negros Occidental
14.6206,120.5817,19/02/2021,,Bataan
12.9553,123.8764,06/02/2018,,Sorsogon
12.57,125.02,11/05/2018,,Northern Samar
13.6319,123.4975,31/08/2014,,Camarines Sur
6.75,125.23,23/02/2014,,Davao del Sur
12.9189,124.1231,14/03/2016,,Sorsogon
16.23,120.48,25/06/2018,,La Union
14.2797,122.7869,30/03/2019,,Camarines Norte
16.98,122.02,08/01/2019,,Isabela
11.8997,121.9094,30/06/2014,,Aklan
14.7083,120.9375,07/12/2021,,Bulacan
6.6536,126.0717,18/02/2012,,Davao Oriental
10.03,122.77,13/02/2020,,Negros Occidental
13.8217,122.7897,12/08/2013,,Camarines Sur
11.1856,124.5597,30/11/2011,,Leyte
11.1286,123.9622,31/08/2024,,Cebu
5.93,121.03,11/07/2014,,Sulu
8.68,125.65,15/04/2022,,Agusan del Sur
14.1379,120.8552,21/10/2014,,Cavite
12.705,124.0319,31/03/2024,,Sorsogon
10.65,124.35,20/03/2024,,Cebu
14.998,120.78,06/03/2013,,Pampanga
12.5204,121.4385,27/12/2015,,Oriental Mindoro
7.0106,124.1629,30/08/2011,,Maguindanao del Norte
18.0611,121.6453,17/10/2018,,Cagayan
12.58,121.5,18/02/2013,,Oriental Mindoro
10.38,123.2,01/09/2010,,Negros Oriental
8.57,124.52,10/12/2018,,Misamis Oriental
13.8322,120.6322,10/04/2018,,Batangas
7.5752,126.5585,12/03/2010,,Davao Oriental
15.04,120.7919,07/12/2011,,Pampanga
13.8176,121.133,03/12/2021,,Batangas
11.05,124.38,14/03/2018,,Leyte
11.58,124.45,23/06/2024,,Biliran
10.9,122.7,16/11/2013,,Iloilo
14.9,120.72,29/11/2014,,Pampanga
7.5866,125.8237,09/04/2014,,Davao del Norte
10.58,123.97,06/08/2014,,Cebu
10.05,123.48,21/06/2024,,Cebu
16.0023,120.6695,11/11/2012,,Pangasinan
12.2192,123.5089,29/12/2018,,Masbate
6.55,125.47,29/09/2022,,Davao Occidental
11.12,125.02,04/08/2024,,Leyte
6.7154,124.7854,19/04/2021,,Maguindanao del Sur
13.45,121.83,30/12/2017,,Marinduque
14.4315,121.0486,16/03/2021,,Metro Manila
11.2061,124.8478,29/06/2011,,Leyte
12.2253,123.7834,16/06/2023,,Masbate
8.65,124.75,28/11/2024,,Misamis Oriental
6.68,125.3,05/09/2014,,Davao del Sur
14.5229,121.0555,16/06/2024,,Metro Manila
13.7353,123.5208,01/12/2011,,Camarines Sur
11.2817,125.0683,06/04/2016,,Samar
7.8331,124.8294,07/07/2021,,Bukidnon
16.78,121.53,01/02/2010,,Isabela
13.4585,123.6805,28/09/2014,,Albay
16.05,120.6,20/11/2023,,Pangasinan
14.46,121.05,20/04/2021,,Metro Manila
11.8689,123.9167,12/08/2013,,Masbate
14.03,120.65,14/04/2015,,Batangas
7.25,124.52,31/12/2019,,North Cotabato
6.77,125.18,02/02/2012,,Davao del Sur
16.5936,121.5025,15/08/2015,,Quirino
14.5053,121.0654,11/06/2011,,Metro Manila
15.35,121.05,03/09/2010,,Nueva Ecija
10.47,123.97,22/06/2012,,Cebu
16.3872,121.1075,05/05/2013,,Nueva Vizcaya
14.8311,120.7892,22/11/2010,,Bulacan
15.33,119.98,07/11/2022,,Zambales
13.5222,122.4042,20/03/2016,,Quezon
15.8227,120.3295,28/12/2014,,Pangasinan
18.0554,120.5649,09/04/2023,,Ilocos Norte
14.6242,121.0153,21/07/2016,,Metro Manila
10.5679,123.7172,08/01/2013,,Cebu
14.1093,123.0109,31/07/2013,,Camarines Norte
10.958,123.123,30/06/2024,,Negros Occidental
13.48,122.03,17/04/2013,,Marinduque
11.3,124.68,04/02/2014,,Leyte
11.25,123.02,24/12/2020,,Iloilo
14.23,121.37,05/08/2012,,Laguna
15.53,119.95,20/11/2023,,Zambales
10.37,122.88,23/12/2014,,Negros Occidental
8.05,126.06,24/05/2015,,Agusan del Sur
11.2622,122.5369,24/08/2016,,Capiz
15.3097,120.9069,11/07/2012,,Nueva Ecija
16.0656,120.6667,17/04/2021,,Pangasinan
14.4817,121.0258,06/12/2016,,Metro Manila
13.97,122.53,26/12/2017,,Quezon
7.8703,122.5594,21/02/2010,,Zamboanga Sibugay
13.57,123.1844,11/12/2016,,Camarines Sur
17.5747,120.3869,23/10/2017,,Ilocos Sur
17.43,121.77,05/03/2011,,Isabela
8.3028,125.0014,25/11/2021,,Bukidnon
7.12,125.12,06/07/2023,,North Cotabato
7.6406,125.0086,06/10/2016,,Bukidnon
11.1725,123.0196,15/05/2017,,Iloilo
13.5103,123.0419,05/05/2021,,Camarines Sur
10.03,123.57,14/02/2020,,Cebu
11.03,125.73,21/11/2010,,Eastern Samar
11.45,123.15,01/10/2018,,Iloilo
8.5292,126.1217,04/01/2017,,Surigao del Sur
8.0933,123.485,29/04/2019,,Zamboanga del Sur
14.1133,121.5569,10/03/2010,,Quezon
15.4492,120.7933,09/12/2017,,Nueva Ecija
7.9484,123.5819,17/03/2014,,Zamboanga del Sur
10.7,122.63,31/12/2024,,Guimaras
7.28,124.43,21/01/2016,,North Cotabato
10.7,121.98,20/07/2021,,Antique
10.6,122.08,16/11/2019,,Iloilo
16.1869,119.8592,13/05/2020,,Pangasinan
7.1544,125.0558,01/06/2022,,North Cotabato
10.98,124.9,20/11/2021,,Leyte
9.625,123.865,19/12/2013,,Bohol
8.61,124.8947,06/07/2020,,Misamis Oriental
11.8211,122.1617,26/01/2012,,Aklan
16.17,120.52,05/11/2024,,Pangasinan
16.53,120.4,10/07/2017,,La Union
13.1719,121.2756,19/07/2024,,Oriental Mindoro
13.3578,123.3678,01/01/2020,,Camarines Sur
10.7808,122.3894,03/10/2012,,Iloilo
13.88,121.22,25/07/2012,,Batangas
13.7707,123.8631,01/04/2018,,Camarines Sur
15.62,120.43,26/11/2018,,Tarlac
14.0635,121.2451,06/06/2013,,Laguna
7.5483,126.1381,14/12/2011,,Davao de Oro
13.5594,123.3761,11/06/2021,,Camarines Sur
13.5677,122.5667,16/04/2021,,Quezon
6.57,124.05,13/07/2023,,Sultan Kudarat
13.7496,120.9405,02/06/2014,,Batangas
12.0028,123.9944,25/02/2017,,Masbate
12.9722,121.4778,27/10/2010,,Oriental Mindoro
11.1956,119.4075,04/05/2018,,Palawan
17.6,120.62,14/01/2022,,Abra
16.3982,120.3555,09/05/2013,,La Union
7.6404,124.7257,25/01/2013,,Lanao del Sur
17.8387,121.7235,01/04/2019,,Cagayan
17.6258,121.7853,20/01/2013,,Cagayan
12.9083,123.5981,04/08/2024,,Sorsogon
14.4861,121.2289,17/09/2014,,Rizal
8.05,123.8,03/08/2013,,Lanao del Norte
5.98,121.25,23/02/2015,,Sulu
11.48,122.83,22/02/2021,,Capiz
14.7456,120.9961,25/06/2021,,Metro Manila
8.38,126.0,15/12/2014,,Agusan del Sur
11.2631,122.6878,26/07/2010,,Capiz
14.43,120.88,18/11/2010,,Cavite
6.62,125.22,03/05/2022,,Davao del Sur
14.4744,121.0569,20/11/2010,,Metro Manila
12.4,122.0,29/01/2022,,Romblon
9.82,124.2,25/12/2023,,Bohol
7.5933,124.0722,10/10/2012,,Lanao del Sur
13.03,123.45,17/08/2024,,Albay
14.1739,122.9081,23/12/2016,,Camarines Norte
10.9525,125.0317,27/08/2013,,Leyte
8.3333,124.7433,30/09/2010,,Bukidnon
15.8468,120.5218,31/10/2014,,Pangasinan
11.5553,122.7931,10/06/2021,,Capiz
8.155,123.345,06/02/2015,,Zamboanga del Sur
18.2,121.6622,24/04/2013,,Cagayan
11.05,122.85,19/10/2011,,Iloilo
10.03,124.07,06/04/2017,,Bohol
7.7067,122.1361,07/10/2022,,Zamboanga del Norte
14.97,120.68,26/02/2022,,Pampanga
16.3928,120.5603,12/11/2020,,Benguet
8.1297,123.4383,24/07/2010,,Zamboanga del Sur
14.9953,120.6153,29/12/2017,,Pampanga
14.9984,120.6526,21/10/2010,,Pampanga
5.0728,119.8847,29/04/2013,,Tawi-Tawi
11.6483,122.4339,15/08/2021,,Aklan
9.95,123.97,24/04/2010,,Bohol
13.2233,120.596,23/02/2016,,Occidental Mindoro
10.38,124.98,20/06/2024,,Southern Leyte
8.18,125.99,09/08/2015,,Agusan del Sur
13.4,123.7,27/02/2019,,Albay
6.42,121.98,14/12/2018,,Basilan
10.9186,124.6923,04/08/2011,,Leyte
9.8584,123.1468,04/04/2016,,Negros Oriental
11.4878,122.9956,30/09/2023,,Capiz
7.5,124.7,09/10/2010,,North Cotabato
7.7968,122.7627,03/04/2015,,Zamboanga Sibugay
10.93,124.43,10/01/2021,,Leyte
6.55,124.67,28/08/2016,,South Cotabato
7.7053,125.9903,15/12/2019,,Davao de Oro
14.02,120.73,20/12/2014,,Batangas
7.6047,122.4228,07/12/2017,,Zamboanga Sibugay
16.67,121.45,19/04/2021,,Isabela
7.0592,124.6987,29/11/2011,,Maguindanao del Sur
14.67,120.57,20/01/2014,,Bataan
14.1,121.02,24/05/2014,,Batangas
17.4192,120.4756,16/01/2022,,Ilocos Sur
11.05,122.67,01/03/2017,,Iloilo
15.8794,120.8994,26/11/2022,,Nueva Ecija
7.88,124.38,09/04/2018,,Lanao del Sur
6.62,124.75,17/12/2023,,South Cotabato
6.55,121.88,25/12/2015,,Basilan
16.5583,121.7,14/07/2023,,Isabela
6.27,125.67,23/03/2018,,Davao Occidental
15.5422,121.0844,12/05/2012,,Nueva Ecija
16.0267,120.7478,31/12/2020,,Pangasinan
14.07,122.97,03/07/2010,,Camarines Norte
15.8899,120.2379,24/07/2017,,Pangasinan
16.7571,121.7479,05/10/2024,,Isabela
15.7967,121.4737,03/01/2015,,Aurora
16.8033,120.8211,15/02/2018,,Benguet
8.99,125.34,27/02/2019,,Agusan del Norte
9.68,123.15,01/01/2013,,Negros Oriental
8.5134,123.2847,08/07/2024,,Zamboanga del Norte
11.2,123.1,19/09/2018,,Iloilo
12.0378,125.4828,10/03/2018,,Eastern Samar
14.4873,121.0503,29/06/2014,,Metro Manila
11.4272,122.056,18/12/2013,,Antique
6.9664,126.0114,11/03/2022,,Davao Oriental
13.1286,122.9775,18/06/2011,,Masbate
16.7197,120.3481,24/05/2018,,La Union
12.325,121.343,21/08/2015,,Oriental Mindoro
16.0725,120.4411,16/06/2021,,Pangasinan
14.27,121.45,11/03/2020,,Laguna
15.603,121.051,10/08/2020,,Nueva Ecija
7.8667,123.5167,29/10/2011,,Zamboanga del Sur
9.8,123.8,15/04/2019,,Bohol
7.79,126.4531,03/02/2012,,Davao Oriental
6.03,124.48,08/06/2018,,Sarangani
14.5115,121.0563,20/04/2014,,Metro Manila
12.2259,123.2842,27/01/2011,,Masbate
13.9,122.45,29/10/2010,,Quezon
13.6981,123.5186,27/11/2017,,Camarines Sur
8.0647,122.52,09/03/2024,,Zamboanga del Norte
8.19,125.85,20/09/2022,,Agusan del Sur
8.3661,126.3361,26/09/2023,,Surigao del Sur
15.7583,121.5625,04/02/2014,,Aurora
11.1894,124.7853,03/03/2014,,Leyte
9.8694,123.3959,08/10/2015,,Cebu
7.7464,124.7475,15/11/2020,,Bukidnon
14.1797,122.3919,24/02/2023,,Camarines Norte
7.6583,122.4639,26/02/2023,,Zamboanga Sibugay
7.3092,125.8556,13/04/2010,,Davao de Oro
10.27,123.08,17/08/2019,,Negros Occidental
10.72,123.52,27/03/2023,,Negros Occidental
14.225,121.325,24/11/2015,,Laguna
14.0504,120.9323,17/04/2017,,Batangas
6.8548,124.1443,13/04/2023,,Maguindanao del Sur
14.7222,120.5354,07/04/2021,,Bataan
11.22,124.4,08/12/2015,,Leyte
15.0,120.75,22/01/2010,,Pampanga
10.5259,122.5398,03/04/2013,,Guimaras
12.8594,121.4567,30/12/2020,,Oriental Mindoro
11.4639,122.7694,05/04/2018,,Capiz
7.98,117.05,02/09/2022,,Palawan
7.8547,123.5783,19/10/2023,,Zamboanga del Sur
15.9608,121.0631,16/06/2020,,Nueva Ecija
13.0831,120.7192,13/08/2021,,Occidental Mindoro
11.4522,124.9408,01/12/2016,,Samar
15.6625,121.0197,26/09/2015,,Nueva Ecija
8.5319,123.3631,20/11/2020,,Zamboanga del Norte
6.7,124.73,20/06/2022,,Sultan Kudarat
8.1228,122.6736,11/07/2016,,Zamboanga del Norte
16.2973,121.0338,17/04/2013,,Nueva Vizcaya
12.9035,123.2457,18/09/2013,,Masbate
11.27,123.73,06/03/2013,,Cebu
12.5856,124.0856,22/04/2022,,Sorsogon
13.5,120.9542,02/09/2020,,Oriental Mindoro
14.1728,120.9277,17/04/2019,,Cavite
7.5678,124.9903,27/02/2011,,Bukidnon
15.5542,120.8111,15/10/2014,,Nueva Ecija
8.9322,126.0403,28/10/2019,,Surigao del Sur
16.3181,121.2958,30/12/2012,,Nueva Vizcaya
7.7978,122.6944,28/12/2018,,Zamboanga Sibugay
18.2614,121.9969,17/01/2015,,Cagayan
11.6341,124.7947,30/11/2010,,Samar
13.0583,121.4117,14/07/2011,,Oriental Mindoro
16.2896,119.9491,21/09/2010,,Pangasinan
16.9361,120.4464,18/01/2016,,Ilocos Sur
